,NUMERO,NOM_VOIE,CODE_POSTAL,NOM_COMMUNE,id
477,22,Avenue du 8 Mai 1945,03100,MontluÃ§on,477
478,78,Route de Gannat,03500,Saint-PourÃ§ain-sur-Sioule,478
479,40,Route de CindrÃ©,03150,BoucÃ©,479
480,6,Rue de CelliÃ¨re,03440,Saint-Hilaire,480
481,3,Allee de la Croix du Chiez,03410,PrÃ©milhat,481
482,42,Route de MontluÃ§on,03170,Chamblet,482
483,8,Route de Marcigny,03130,Le Donjon,483
484,34,Route Nationale,03230,Chevagnes,484
485,5,Lieu Dit les Braies,03210,Besson,485
486,24,Route de Moulins,03210,ChÃ¢tillon,486
487,2,Rue de l'Etang,03430,Villefranche-d'Allier,487
488,446,Rue de la Madeleine,03290,Dompierre-sur-Besbre,488
489,89,Rue de la Barge,03300,Cusset,489
490,1,la PrÃ©sidente,03150,Langy,490
491,13,Route de Nassigny,03190,Vallon-en-Sully,491
492,20,Rue Anna Marly,03400,Yzeure,492
493,97,Rue Jean Jacques Rousseau,03600,Commentry,493
494,3,Lieu Dit les Breures,03160,Franchesse,494
495,3,Route de Chamblet,03600,Malicorne,495
496,17,AllÃ©e des Iris,03210,Noyant-d'Allier,496
497,5,Lieu Dit les Loges Coutan,03220,Saint-LÃ©on,497
498,12,Lieu dit la Font Claude,03410,DomÃ©rat,498
499,5,Avenue Poncet,03200,Vichy,499
500,2,Rue de la Ganne,03600,Commentry,500
501,5,AllÃ©e Jules Verne,03000,Avermes,501
502,17,Rue Denis Papin,03600,Commentry,502
503,26,Rue Claudius Tury,03150,Varennes-sur-Allier,503
504,55,Rue Marx Dormoy,03410,DomÃ©rat,504
505,4,Place de l'Ã‰glise,03310,Durdat-Larequille,505
506,7,Chemin des Bontemps,03150,RongÃ¨res,506
507,10,Chemin de la Varenne,03300,Cusset,507
508,1,Rue de la Gare,03290,Diou,508
509,23,Rue EugÃ¨ne Sue,03100,MontluÃ§on,509
510,2,Les Marais,03190,Haut-Bocage,510
511,21,rue du champin,03390,Blomard,511
512,7,Route de Paris,03190,Reugny,512
513,9,Rue Jacques Dupuy,03270,Saint-Yorre,513
514,33,Rue Jean-Marie Malbrunot,03120,Lapalisse,514
515,3,Rue de la Croix des Vignes,03450,Ã‰breuil,515
516,15,Rue des Vignes,03320,Le Veurdre,516
517,31,Rue de Givrette,03410,DomÃ©rat,517
518,935,Lieu Dit la Paquette,03160,Bourbon-l'Archambault,518
519,11,AllÃ©e Mesdames,03200,Vichy,519
520,7,AllÃ©e d'Aurouer,03250,La Chabanne,520
521,13,Rue du GuÃ©,03100,MontluÃ§on,521
522,395,route des chaumes,03390,Saint-Bonnet-de-Four,522
523,9,Rue Desbrest Lacorre,03300,Cusset,523
524,2,Route de Saint-menoux,03000,Moulins,524
525,7,Rue du Couvent,03110,BroÃ»t-Vernet,525
526,52,Rue de la RÃ©publique,03630,DÃ©sertines,526
527,9,Route de Saint-sylvestre,03270,Hauterive,527
528,22,Avenue de Lyon,03200,Vichy,528
529,6,Rue Gacon-poncet,03130,Le Donjon,529
530,4,Les Chaumes,03460,TrÃ©vol,530
531,16,Rue Charles de Gaulle,03110,Saint-Didier-la-ForÃªt,531
532,53,Route de lâ€™Ecole,03230,Lusigny,532
533,2,Rue du Lieutenant Burlaud,03000,Moulins,533
534,13,Rue Jules Morel,03150,Montaigu-le-Blin,534
535,5,Route de Paris,03120,Lapalisse,535
536,700,Route de Commentry,03310,Durdat-Larequille,536
537,90,Route de CrÃ©chy,03150,Varennes-sur-Allier,537
538,40,Avenue de Gramont,03200,Vichy,538
539,3,Rue de la Poste,03200,Abrest,539
540,4,Route du Camping,03380,Huriel,540
541,18,Route de la Folie,03210,Souvigny,541
542,8,La Ville Auge,03380,Treignat,542
543,1,Rue de Bellevue,03500,Saint-PourÃ§ain-sur-Sioule,543
544,16,Rue Charles Louis Philippe,03350,CÃ©rilly,544
545,22,Impasse Eugene Lebrun,03320,Le Veurdre,545
546,52,Route de Decize,03400,Yzeure,546
547,33,Rue Henri Barbusse,03630,DÃ©sertines,547
548,87,Route de Montord,03500,Saint-PourÃ§ain-sur-Sioule,548
549,3,Route des Malavaux,03300,Molles,549
550,8,AllÃ©e Robespierre,03300,Cusset,550
551,23,Rue Alphonse Daudet,03700,Bellerive-sur-Allier,551
552,29,Rue de Chateaudun,03200,Vichy,552
553,73,Rue des Droits de L 'Homme,03100,MontluÃ§on,553
554,3,Impasse des Chaises,03330,Bellenaves,554
555,1,Lieu Dit Ganivelle,03160,Franchesse,555
556,29,Avenue Albert Poncet,03410,DomÃ©rat,556
557,51,Route de Bourzat,03260,Saint-Germain-des-FossÃ©s,557
558,37,Rue de la RÃ©publique,03430,Cosne-d'Allier,558
559,14,la Font,03600,Colombier,559
560,1484,Route de Beaulon,03230,Thiel-sur-Acolin,560
561,21,Avenue de Busset,03270,Saint-Yorre,561
562,5,AllÃ©e des Jonquilles,03400,Toulon-sur-Allier,562
563,75,Chemin de Chavennes,03000,Avermes,563
564,19,AllÃ©e John Lennon,03100,MontluÃ§on,564
565,8,Rue des 2 Ponts,03800,Gannat,565
566,29,Route de Lavoine,03250,La Guillermie,566
567,30,Rue de la Marjolaine,03460,TrÃ©vol,567
568,45,Route de Moulins la Verne,03100,MontluÃ§on,568
569,4,Rue du Couvent,03500,Saint-PourÃ§ain-sur-Sioule,569
570,9,rue du chariot,03170,Bizeneuille,570
571,10,Route de Gannat,03110,Cognat-Lyonne,571
572,11,Impasse du Perou,03300,Molles,572
573,7,Rue de la Cendre,03130,Montcombroux-les-Mines,573
574,31,Route des NiÃ¨res,03330,Bellenaves,574
575,1,Chemin du Bois des Roches,03330,Ã‰chassiÃ¨res,575
576,13,Rue Florentin Bonnet,03380,La Chapelaude,576
577,9,Rue Durand,03200,Vichy,577
578,6,Rue du Parc,03160,Bourbon-l'Archambault,578
579,11,Avenue des Portes Occitanes,03800,Gannat,579
580,48,Rue de l'Est,03200,Vichy,580
581,80,Grand Rue,03420,Marcillat-en-Combraille,581
582,18,Rue Albert Peyronnet,03700,Bellerive-sur-Allier,582
583,121,Rue Jules Bournet /zac Pasquis,03410,Saint-Victor,583
584,5,Clos Madame de SÃ©vignÃ©,03400,Yzeure,584
585,4,Rue de Turenne,03390,Montmarault,585
586,3,Rue Charasse,03200,Vichy,586
587,177,Avenue Fernand Auberger,03700,Bellerive-sur-Allier,587
588,15,Rue Emile Zola,03410,DomÃ©rat,588
589,3,Route de la Noire,03230,Beaulon,589
590,22,Rue de la Gare,03210,Noyant-d'Allier,590
591,10,Lieu Dit Razet,03700,Brugheas,591
592,2,Route du Brethon,03360,Meaulne-Vitray,592
593,9,Rue de la Chaume,03220,Jaligny-sur-Besbre,593
594,2,Rue de Chauny,03100,MontluÃ§on,594
595,16,Lieu Dit Faye,03370,Saint-DÃ©sirÃ©,595
596,12,Chemin de la Voute,03230,Beaulon,596
597,18,Rue Croix Jean BÃ©raud,03500,Saint-PourÃ§ain-sur-Sioule,597
598,3,Rue Hettier de Boislambert,03800,Gannat,598
599,25,Rue du Colonel Besson,03150,Montoldre,599
600,111,Route des Ateliers,04200,Mison,600
601,13,Grand Rue,04170,Saint-AndrÃ©-les-Alpes,601
602,241,Chemin des Iscles,04170,Saint-AndrÃ©-les-Alpes,602
603,325,Route Le Bourguet,04250,ChÃ¢teaufort,603
604,2,Rue de la Croix du Collet,04300,Dauphin,604
605,33,Voie Romaine,04170,Vergons,605
606,9,Rue Voltaire,04100,Manosque,606
607,11,Cours Jacques PAULON,04290,Volonne,607
608,27,chemin du rouveyret,04000,Digne-les-Bains,608
609,695,Boulevard des Cougourdelles,04100,Manosque,609
610,8,Traverse Saint Mayeul,04210,Valensole,610
611,71,Rue du Clos,04100,Manosque,611
612,14,AllÃ©e Jean HonorÃ© Fragonard,04100,Manosque,612
613,393,Chemin de Trotte vache,04210,Valensole,613
614,3,Route du Planas,04380,Thoard,614
615,748,Route les Sources du Verdon,04260,Allos,615
616,240,Chemin du ChÃ¢taignier,04200,Sisteron,616
617,3,Route du MarÃ©chal Vauban,04340,Ubaye-Serre-PonÃ§on,617
618,71,Chemin de la Madeleine,04100,Manosque,618
619,2,rue beethoven,04000,Digne-les-Bains,619
620,10,Impasse Elemir Bourges,04860,Pierrevert,620
621,10,Route du Col,04330,Tartonne,621
622,440,Montee du Pilon,04100,Manosque,622
623,31,Ruelle du Canal,04170,Thorame-Haute,623
624,10,rue de la plÃ¢triÃ¨re,04000,Digne-les-Bains,624
625,11,MontÃ©e des Vallons,04370,Colmars,625
626,4861,Route de LouviÃ¨re,04500,Sainte-Croix-du-Verdon,626
627,3487,Route du Brec,04320,Entrevaux,627
628,204,Route du Vieux Noyers,04200,Noyers-sur-Jabron,628
629,96,Place Pierre Franco,04250,Turriers,629
630,32,Rue du Bicentenaire,04280,CÃ©reste,630
631,205,La Coste,04150,Simiane-la-Rotonde,631
632,260,Avenue Joliot-Curie,04100,Manosque,632
633,446,Rue du ChÃ¢teau,04310,Peyruis,633
634,79,Rue Amiral de Richery,04170,Allons,634
635,8,Rue du Vicaire,04340,Ubaye-Serre-PonÃ§on,635
636,21,Cours Louis Pasteur,04130,Volx,636
637,15,Lotissement les Jardins de la Thomassi,04100,Manosque,637
638,1,Route de lâ€™AllebouÃ©,04240,MÃ©ailles,638
639,127,Chemin de la Magalasse,04150,Banon,639
640,40,Grand'Rue,04350,Malijai,640
641,198,Rue de Bellevue,04190,Les MÃ©es,641
642,9,Rue Alphonse Rolland,04700,Oraison,642
643,19,rue des myosotis,04000,Digne-les-Bains,643
644,210,Rue du Barrien,04300,Mane,644
645,174,Route des Chabrands,04340,Ubaye-Serre-PonÃ§on,645
646,62,Place du Moulin Saint-Martin,04100,Manosque,646
647,6,Rue de La CharitÃ©,04300,Forcalquier,647
648,6,Chemin des Clastres,04350,Malijai,648
649,37,Traverse Lou Clar,04500,Riez,649
650,82,Chemin du Cloutas,04120,Peyroules,650
651,14,Chemin de la Bousquette,04200,Sisteron,651
652,21,Rue MarÃ©chal Foch,04130,Volx,652
653,799,Chemin de la Viguiere,04280,CÃ©reste,653
654,60,Impasse du Haut Colombier,04100,Manosque,654
655,207,rue Lou ViÃ¨i Moulin,04170,Thorame-Basse,655
656,3,Chemin LÃ©on ARMAND,04290,Volonne,656
657,5,AllÃ©e des Perce Neiges,04400,Barcelonnette,657
658,424,Route de la Zone Artisanale,04120,Castellane,658
659,6,Rue des Lavandes,04500,Roumoules,659
660,2,Rue des FeniÃ¨res,04870,Saint-Michel-l'Observatoire,660
661,1,Rue des Ecureuils,04850,Jausiers,661
662,1291,Route de Puimoisson,04500,Riez,662
663,205,Le Village,04870,Saint-Michel-l'Observatoire,663
664,304,Avenue de la LibÃ©ration,04100,Manosque,664
665,673,Route des Plaines,04660,Champtercier,665
666,490,Chemin de Pierrefeu,04110,Reillanne,666
667,2146,Route de Digne CASTELLANE,04120,Castellane,667
668,15,Rue de la Bastide,04100,Manosque,668
669,1,Impasse Pierre Curie,04600,ChÃ¢teau-Arnoux-Saint-Auban,669
670,21,Boulevard des Tilleuls,04190,Les MÃ©es,670
671,370,Route Nouvelle,04500,Montagnac-Montpezat,671
672,2,rue nicÃ©phore niepce,04000,Digne-les-Bains,672
673,1,Campagne les Grandes Terres,04220,Sainte-Tulle,673
674,7,Place de la Fontaine Ronde,04300,Limans,674
675,14,Rue de la Baume,04290,Volonne,675
676,1200,Le Vieux Chemin,04320,Entrevaux,676
677,26,Avenue du Defens,04860,Pierrevert,677
678,2824,Route de Lure,04200,ChÃ¢teauneuf-Val-Saint-Donat,678
679,1745,Route du Plan,04320,Entrevaux,679
680,143,Montee Saint Michel,04420,Le Brusquet,680
681,305,Rue LÃ©o Lagrange,04130,Volx,681
682,14,MontÃ©e du Jeu de Boules,04170,La Mure-Argens,682
683,7,Place des 4 chemins,04130,Volx,683
684,260,Avenue du Majoral Mestre Raoul Arnaud,04100,Manosque,684
685,14,chemin des escourons,04000,Digne-les-Bains,685
686,926,Route de Saint Pierre,04200,Mison,686
687,57,Chemin des ClapiÃ¨res,04240,Braux,687
688,27,Rue Adrien Badin,04600,ChÃ¢teau-Arnoux-Saint-Auban,688
689,50,Escaliers du Capitaine Blaise,04200,Vaumeilh,689
690,258,Route du Seuil,04320,Entrevaux,690
691,3500,Route de Montblanc,04320,Val-de-Chalvagne,691
692,1620,Route de Digne,04300,Forcalquier,692
693,5,Rue des PrimevÃ¨res,04300,Forcalquier,693
694,7,Rue Alphonse Rolland,04700,Oraison,694
695,7,Le Bateau,04160,ChÃ¢teau-Arnoux-Saint-Auban,695
696,8,Chemin des Chauvets,04170,Thorame-Haute,696
697,497,Boulevard Ernest Devaux,04100,Manosque,697
698,6,Rue Juiverie,04310,Peyruis,698
699,48,avenue pierre semard,04000,Digne-les-Bains,699
700,33,Route de Noyers,04200,Bevons,700
701,8,Rue de la Placette,04800,GrÃ©oux-les-Bains,701
702,17,Rue de Fontaraia,04160,ChÃ¢teau-Arnoux-Saint-Auban,702
703,3,Rue du Rocher,04200,Sisteron,703
704,234,Chemin des Capoures,04400,Les Thuiles,704
705,15,Route de la Madeleine,04530,Val d'Oronaye,705
706,10,Boulevard Bouche,04300,Forcalquier,706
707,9364,avenue du colonel noÃ«l,04000,Digne-les-Bains,707
708,6523,Route d'Avignon,04870,Saint-Michel-l'Observatoire,708
709,163,Avenue du Teillon,04120,Demandolx,709
710,179,Le Village,04150,Simiane-la-Rotonde,710
711,939,Route dâ€™Albiosc,04800,Esparron-de-Verdon,711
712,11,Rue Sainte Anne,04800,Esparron-de-Verdon,712
713,26,Avenue du Moulin Neuf,04100,Manosque,713
714,2,Chemin de la Palud,04800,Saint-Martin-de-BrÃ´mes,714
715,1149,Avenue Saint Maurice,04100,Manosque,715
716,280,Avenue des Chalus,04300,Forcalquier,716
717,220,Chemin de l'Oratoire,04120,Castellane,717
718,90,Montee du Canal,04180,Villeneuve,718
719,3,La Placette,04170,Lambruisse,719
720,28,Chemin du Serre,04140,Verdaches,720
721,10,Rue de la Rose des Vents,04130,Volx,721
722,4,Rue Jean Guillaume Fouque,04100,Manosque,722
723,55,Chemin de Chapelenc,04140,Auzet,723
724,1156,Avenue des Serrets,04100,Manosque,724
725,194,Rue des Truffes,04100,Manosque,725
726,20,Rue du CollÃ¨ge,04300,Forcalquier,726
727,69,Chemin du Hameau des NÃ¨bles,04330,Clumanc,727
728,47,Chemin de Louvas,04230,Ongles,728
729,22,Avenue du Grand BÃ©rard,04400,Barcelonnette,729
730,32,MontÃ©e des Aires,04170,Vergons,730
731,14,avenue du marÃ©chal juin,04000,Digne-les-Bains,731
732,58,route du plan de gaubert,04000,Digne-les-Bains,732
733,254,Boulevard des Lavandes,04100,Manosque,733
734,1,Impasse du Moulin,04420,La Javie,734
735,129,Chemin de Chaumie Bas,04370,Colmars,735
736,562,Chemin des Aubettes,04500,Riez,736
737,536,Les Berges de lâ€™Ubaye,04400,Saint-Pons,737
738,105,Chemin St Martin,04280,CÃ©reste,738
739,7,Place Gassendi,04220,Sainte-Tulle,739
740,6,Chemin des Sources,04290,Volonne,740
741,489,Route de Bellegarde,04270,Estoublon,741
742,308,Route de Forcalquier,04150,Banon,742
743,15,Impasse de la Soulane,04100,Manosque,743
744,17,Lotissement les 4 Tours,04180,Villeneuve,744
745,2,Place de lâ€™HÃ´tel de Ville,04800,GrÃ©oux-les-Bains,745
746,3,Rue Saint-jean,04860,Pierrevert,746
747,44,Rue du Barri,04300,Mane,747
748,6,Avenue Paul Langevin,04220,Sainte-Tulle,748
749,16,Lotissement la Massotte,04180,Villeneuve,749
750,12,Montee Saint Michel,04860,Pierrevert,750
751,170,Chemin du Jas de Martel,04200,ChÃ¢teauneuf-Val-Saint-Donat,751
752,213,Rue du PrÃªche,04100,Manosque,752
753,74,Chemin du Riou,04140,Selonnet,753
754,482,Route du Plan de la Palud,04120,Castellane,754
755,43,Impasse de GÃ©rant,04870,Saint-Michel-l'Observatoire,755
756,2,Rue du Rochas,04200,Peipin,756
757,65,Rue Gustave Eiffel,04700,Oraison,757
758,23,Rue des Arcades,04150,Banon,758
759,19,rue des romarins,04000,Digne-les-Bains,759
760,1,Ancienne Route de Senez,04330,BarrÃªme,760
761,35,Rue de la Grande Fontaine,04500,Montagnac-Montpezat,761
762,11,rue des sorbiers,04000,Digne-les-Bains,762
763,5,Impasse des Harmas,04200,Sisteron,763
764,13,Rue de la ViÃ¨re,04800,GrÃ©oux-les-Bains,764
765,21,Rue Joseph Roumanille,04180,Villeneuve,765
766,411,Route de BouzouliÃ¨res,04400,Faucon-de-Barcelonnette,766
767,718,Avenue des Plantiers,04280,CÃ©reste,767
768,8,Rue Adolphe Aillaud,04860,Pierrevert,768
769,38,Le Grand Puy,04140,Seyne,769
770,10,hameau des roches,05110,Claret,770
771,322,Avenue du 19 Mars,04120,Castellane,771
772,115,Impasse de lâ€™Ort,04100,Manosque,772
773,297,Chemin du Bas Agnerc,04320,Castellet-lÃ¨s-Sausses,773
774,13,Chemin Rabinel,04300,Forcalquier,774
775,736,Route de Cante-Labri,04200,Entrepierres,775
776,20,Rue Segond,04510,Mallemoisson,776
777,10,Les GenÃªts,04150,Revest-du-Bion,777
778,22,Champourcin,04000,Digne-les-Bains,778
779,20,les allÃ©es des romarins,04000,Digne-les-Bains,779
780,34,Rue Saint Joseph,04370,Colmars,780
781,297,Route des CrouÃ¨s,04370,Beauvezer,781
782,54,Chemin de Lou Coulet,04200,Bevons,782
783,79,Chemin de lâ€™Oratoire,05130,Venterol,783
784,1,Ruelle des Prisons,04300,Forcalquier,784
785,2,Rue Saint Jean du Bonheur,04120,Castellane,785
786,60,Route NapolÃ©on,04290,Volonne,786
787,33,les Ferrages,04700,Oraison,787
788,25,Chemin du Lac,04160,ChÃ¢teau-Arnoux-Saint-Auban,788
789,38,Rue Jacques Prevert,04100,Manosque,789
790,1042,Route des Buissons,04140,Selonnet,790
791,10,Avenue Jean JaurÃ¨s,04200,Sisteron,791
792,88,Impasse de lâ€™Ort,04100,Manosque,792
793,2,Impasse des Catarinettes,04290,Volonne,793
794,10,Le Tartavel,04500,Allemagne-en-Provence,794
795,23,Rue du Mitan,04120,Castellane,795
796,181,Grande Rue,04370,Villars-Colmars,796
797,462,Route de la Croix,04200,Bevons,797
798,3,rue beau de rochas,04000,Digne-les-Bains,798
799,2065,Chemin de Gaudissard,04400,Barcelonnette,799
800,995,Route de ChÃ©rine,05600,Risoul,800
801,3,Chemin des MÃ©lÃ¨zes,05480,Villar-d'ArÃªne,801
802,3467,Route de la Station,05600,Risoul,802
803,5,Rue du Ribiouzenq,05160,Savines-le-Lac,803
804,13,Avenue de Provence,05300,Laragne-MontÃ©glin,804
805,444,Impasse de la Blache,05800,Aubessagne,805
806,154,Chemin du Roure,05600,Eygliers,806
807,10,Route du Stade,05130,Valserres,807
808,13,Rue Jacques Izoard,05400,Veynes,808
809,230,Rue des ArdoisiÃ¨res,05200,CrÃ©voux,809
810,199,Chemin de Champ FÃ©raud,05240,La Salle-les-Alpes,810
811,1,Allee des Cypres,05110,La Saulce,811
812,11,Rue Jean Moulin,05300,Laragne-MontÃ©glin,812
813,279,Route des Richards,05500,Saint-Bonnet-en-Champsaur,813
814,1106,Route de l'Alp,05600,RÃ©otier,814
815,14,Ruelle de l'Ancienne Ã‰cole,05150,Saint-AndrÃ©-de-Rosans,815
816,12,Impasse du Perimetre,05200,Embrun,816
817,23,Boulevard Georges Pompidou,05000,Gap,817
818,97,Impasse des Prairies,05000,Rambaud,818
819,5,Rue de la Tournante,05240,La Salle-les-Alpes,819
820,54,Chemin du Clos de Charance,05000,Gap,820
821,310,Route des Pelloux,05500,Saint-Bonnet-en-Champsaur,821
822,433,Chemin du Serre,05230,Chorges,822
823,10,Impasse de la Colline,05000,Gap,823
824,5603,Route du Villard,05600,Saint-CrÃ©pin,824
825,3,impasse Jean Normand,05160,Savines-le-Lac,825
826,1712,Route de Vieres,05190,Espinasses,826
827,690,Chemin des BlÃ¢ches,05300,Lazer,827
828,131,Rue des Tilleuls,05600,Saint-ClÃ©ment-sur-Durance,828
829,5,Route de Valence,05140,Aspres-sur-BuÃ«ch,829
830,8,Boulevard GÃ©nÃ©ral Charles De Gaulle,05000,Gap,830
831,52,Route des Espagnols,05100,Villar-Saint-Pancrace,831
832,3094,Route de Pelvoux,05340,Vallouise-Pelvoux,832
833,49,Rue Henri Peuzin,05700,Serres,833
834,212,Chemin de Jourdaret,05240,La Salle-les-Alpes,834
835,160,Rue du Centre,05330,Saint-Chaffrey,835
836,170,La Grand Rue,05230,La BÃ¢tie-Neuve,836
837,3100,Route du BuÃ«ch,05300,Val BuÃ«ch-MÃ©ouge,837
838,122,Rue du Moulin,05100,MontgenÃ¨vre,838
839,129,Impasse des Sables,05330,Saint-Chaffrey,839
840,925,Chemin du Moulin,05230,Chorges,840
841,3,Chemin du Pleynet,05480,Villar-d'ArÃªne,841
842,12,Rue des Glaudins,05160,Savines-le-Lac,842
843,3,Chemin PrÃ©vert,05380,ChÃ¢teauroux-les-Alpes,843
844,55,Rue de l'Eglise,05000,Rambaud,844
845,6,Rue du Bez,05190,BrÃ©ziers,845
846,4,Rue de la mairie,05800,Villar-LoubiÃ¨re,846
847,1220,Route de Chaillol,05260,Chabottes,847
848,718,Rue du Centre,05330,Saint-Chaffrey,848
849,8,Rue de la Durance,05200,Embrun,849
850,162,Route NapolÃ©on,05000,ChÃ¢teauvieux,850
851,54,Rue de la BÃ©liÃ¨re,05470,Aiguilles,851
852,118,Route de Grenoble,05100,BrianÃ§on,852
853,16,Boucle de la Frairie,05600,Eygliers,853
854,1001,Route du Moulin,05800,Saint-Firmin,854
855,700,Routes des Albrands,05380,ChÃ¢teauroux-les-Alpes,855
856,658,Avenue de Marseille,05110,La Saulce,856
857,1604,Route du Lac,05160,Saint-Apollinaire,857
858,12,Place du Cadran Solaire,05240,La Salle-les-Alpes,858
859,740,Rue de la CharriÃ¨re,05600,Saint-CrÃ©pin,859
860,40,Avenue Jean JaurÃ¨s,05000,Gap,860
861,12,Rue du Stade,05000,Gap,861
862,20,Rue de la Fontaine,05150,Valdoule,862
863,7,route de ribiers,05300,Le PoÃ«t,863
864,8,Impasse du Sous Bois,05000,Gap,864
865,14,Route de Fontbonne,05260,Saint-Michel-de-Chaillol,865
866,180,Impasse du Clos de l'Yret,05220,Le MonÃªtier-les-Bains,866
867,4,Rue du Bois VÃ©zin,05200,Embrun,867
868,94,Cros de Cabre,05100,BrianÃ§on,868
869,393,Rue du Serre Gras,05140,Aspres-sur-BuÃ«ch,869
870,3734,Route d'Ailefroide,05340,Vallouise-Pelvoux,870
871,70,Chemin des Pruniers,05500,Saint-Julien-en-Champsaur,871
872,248,AllÃ©e de Champ Long,05130,Jarjayes,872
873,4,Rue de la Chapelle,05000,Gap,873
874,74,Chemin du Pra Cumy,05340,Vallouise-Pelvoux,874
875,253,Route de Bouchier,05120,Saint-Martin-de-QueyriÃ¨res,875
876,20,Chemin des Arches,05500,Poligny,876
877,3,Rue des Chardonnerets,05160,Savines-le-Lac,877
878,1001,Route de Vieres,05190,Espinasses,878
879,6,Rue des Jardins,05000,Gap,879
880,11,Rue Saint-donat,05200,Embrun,880
881,5000,Lotissement le Jouglaret,05100,BrianÃ§on,881
882,15,Rue BeausÃ©jour,05300,Laragne-MontÃ©glin,882
883,8,Avenue des Martyrs,05400,Veynes,883
884,644,Route des Longis,05800,Saint-Maurice-en-Valgodemard,884
885,26,Avenue du Lautaret,05100,BrianÃ§on,885
886,9,Route des Villards,05250,DÃ©voluy,886
887,19,Rue du ChÃ¢teau,05800,Le Glaizil,887
888,3,Rue de la Calade,05700,MÃ©reuil,888
889,120,Impasse des 3 Geais,05230,La BÃ¢tie-Neuve,889
890,52,Rue du Guillermin,05600,Saint-CrÃ©pin,890
891,4,Avenue LesdiguiÃ¨res,05000,Gap,891
892,120,Impasse Saint Abdon,05130,Tallard,892
893,128,Rue de la Grande Ourse,05170,OrciÃ¨res,893
894,50,Rue du Prunus,05230,La BÃ¢tie-Neuve,894
895,16,Chemin sous les Blancs,05230,PruniÃ¨res,895
896,1,Avenue Jacques de Bonfort,05130,Tallard,896
897,13,Route du Col de Manse,05000,Gap,897
898,480,Route des Estaris,05170,OrciÃ¨res,898
899,18,Chemin des Pressoirs,05600,Eygliers,899
900,162,Chemin des Vignes,05230,Chorges,900
901,6,Chemin du Clot des NeviÃ¨res,05200,Embrun,901
902,39,Chemin des Combes,05100,BrianÃ§on,902
903,10,Place NovalÃ¨se,05220,Le MonÃªtier-les-Bains,903
904,28,Chemin de la Cure,05310,La Roche-de-Rame,904
905,1,Chemin de l'AbbÃ©,05130,Sigoyer,905
906,2,Rue de la CÃ´te,05400,Veynes,906
907,105,Chemin des Candis,05400,Chabestan,907
908,998,Route de Bel Air,05000,ChÃ¢teauvieux,908
909,464,Route de la Citadelle,05350,ChÃ¢teau-Ville-Vieille,909
910,535,Chemin des Bonnets,05130,Sigoyer,910
911,5,Place Balthazar,05130,Valserres,911
912,205,Chemin des Ramas,05260,Chabottes,912
913,111,Impasse de la Grangette,05600,RÃ©otier,913
914,4,Chemin des Pananches,05240,La Salle-les-Alpes,914
915,54,Route du Devoluy,05400,Montmaur,915
916,67,Chemin de la Daurelle,05120,Les Vigneaux,916
917,6,Rue de Pra Coustan,05560,Vars,917
918,250,Route de PrÃ©long,05600,Risoul,918
919,990,Route de ChÃ©rine,05600,Risoul,919
920,32,Route dâ€™Orpierre,05300,Garde-Colombe,920
921,3125,Route dâ€™OrciÃ¨res,05260,Chabottes,921
